Full Node Name|Asset Number|Asset Owner|Manufacturer|Purchase Date|Serial Number|System Model|Floor space|DOMS RFID|Planned Decommission Date
uknwsavix245.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A ED 97 80 AB EE B3-16 1C 9B 58 26 41 E2 86|VIRTUAL SERVER|Refer to DOMS||
uknwsavix246.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A 66 E0 C7 B9 B9 DE-F6 7D 9E 97 2F 5B 45 83|VIRTUAL SERVER|Refer to DOMS||
uknwsavix247.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A 02 9F ED BF 5B B2-9F 80 B2 EF 9D 78 D5 D5|VIRTUAL SERVER|Refer to DOMS||
uknwsavix248.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A AB C2 0F AC 1E BA-5A 2C 80 3E 62 69 9B C0|VIRTUAL SERVER|Refer to DOMS||
uknwsavix249.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A E1 05 2E 70 61 A0-FE 25 24 FA 9F CE 46 0E|VIRTUAL SERVER|Refer to DOMS||
uknwsavix250.via.novonet||HP|VMware|2012-12-21 00:00:00|VMWARE-42 3A 6A 71 C9 78 81 04-03 EA 28 F9 4F 16 E4 AF|VIRTUAL SERVER|Refer to DOMS||
uknwsavix253.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A C6 5F 70 AA 96 FB-C3 3B DC D9 9E AE 32 4A|VIRTUAL SERVER|Refer to DOMS||
uknwsavix254.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A 59 D0 14 DB D4 67-CB EB B5 1C C9 20 9E 5D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix255.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A 17 1C 7E B1 F3 95-7B DC 1B 36 C0 A1 EB 12|VIRTUAL SERVER|Refer to DOMS||
uknwsavix256.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A FB 5E C1 75 BD 2A-C4 F9 65 85 EE AC 5A 99|VIRTUAL SERVER|Refer to DOMS||
uknwsavix257.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A 31 97 D9 8E A5 74-F1 F8 5A 54 52 27 C3 EB|VIRTUAL SERVER|Refer to DOMS||
uknwsavix258.via.novonet||HP|VMware|2013-01-04 00:00:00|VMWARE-42 3A 01 0A A4 73 AD 34-D0 B6 53 8F B9 2C 29 74|VIRTUAL SERVER|Refer to DOMS||
uknwsavix259.via.novonet||HP|VMware|2013-04-19 00:00:00|VMWARE-42 3A B8 9B 7D 26 44 52-A6 F8 48 AE 2B 12 BF C9|VIRTUAL SERVER|Refer to DOMS||
uknwsavix262.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 4E 7A 74 10 4F 33-F5 91 F5 1C A4 25 CB F1|VIRTUAL SERVER|Refer to DOMS||
uknwsavix263.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 45 5B 50 24 59 C7-A8 0E 6C 06 02 BB CF C3|VIRTUAL SERVER|Refer to DOMS||
uknwsavix264.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 7F 00 08 EC E3 51-CA D9 8E 6F 2B 56 DE A3|VIRTUAL SERVER|Refer to DOMS||
uknwsavix265.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 29 98 00 07 45 39-99 07 CC 1A 69 9C 0B 53|VIRTUAL SERVER|Refer to DOMS||
uknwsavix266.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A C6 1E F4 2C 1B BD-59 95 B6 AE EA 1A 8C 30|VIRTUAL SERVER|Refer to DOMS||
uknwsavix267.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A E1 62 56 F4 93 EB-CA E1 F8 75 88 66 52 B8|VIRTUAL SERVER|Refer to DOMS||
uknwsavix268.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 8A B5 E6 09 B1 BA-A1 6E 53 7B 9D 4E F3 65|VIRTUAL SERVER|Refer to DOMS||
uknwsavix269.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A D9 D1 F9 16 9D C1-12 F1 A8 1D A5 0D 87 D5|VIRTUAL SERVER|Refer to DOMS||
uknwsavix270.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 4C E8 2C F7 13 00-49 71 BB 6E D5 64 44 F2|VIRTUAL SERVER|Refer to DOMS||
uknwsavix271.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 04 36 19 0A 87 1E-A3 DA 3F 5A 6E 65 53 4D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix272.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 38 10 CF AB 6E 02-25 8B F5 F1 9F B3 52 70|VIRTUAL SERVER|Refer to DOMS||
uknwsavix273.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 0E 82 31 97 1B E0-40 01 D6 45 AA 9E 9B 37|VIRTUAL SERVER|Refer to DOMS||
uknwsavix274.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A 1E 61 EA CA D3 8C-8D B0 1B 8C 21 BE B6 68|VIRTUAL SERVER|Refer to DOMS||
uknwsavix275.via.novonet||HP|VMware|2013-03-13 00:00:00|VMWARE-42 3A A2 C1 DF F3 F2 AC-67 65 35 CF C2 9B BA 98|VIRTUAL SERVER|Refer to DOMS||
uknwsavix277.via.novonet||HP|VMware|2013-03-12 00:00:00|VMWARE-42 3A B9 E6 54 AD 74 C7-9A 3F A1 D4 F3 C6 08 D7|VIRTUAL SERVER|Refer to DOMS||
uknwsavix278.via.novonet||HP|VMware|2013-03-12 00:00:00|VMWARE-42 3A 29 F2 7F 6C EA BF-18 DF 37 5A DA 95 3A AA|VIRTUAL SERVER|Refer to DOMS||
uknwsavix279.via.novonet||HP|VMware|2013-03-12 00:00:00|VMWARE-42 3A 21 00 AB 72 4B ED-51 55 96 6E BF A0 D5 0D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix280.via.novonet||HP|VMware|2013-04-22 00:00:00|VMWARE-42 3A DA 9D 4F 70 DE 75-30 A1 25 02 8C 49 54 DB|VIRTUAL SERVER|Refer to DOMS||
uknwsavix281.via.novonet||HP|VMware|2013-04-22 00:00:00|VMWARE-42 3A 02 E6 00 B8 4B E0-4C 7C C7 27 96 CD 40 62|VIRTUAL SERVER|Refer to DOMS||
uknwsavix282.via.novonet||HP|VMware|2013-05-22 00:00:00|VMWARE-42 3A 66 84 27 A8 20 05-81 23 D3 B6 83 51 74 7F|VIRTUAL SERVER|Refer to DOMS||
uknwsavix283.via.novonet||HP|VMware|2013-05-22 00:00:00|VMWARE-42 3A A8 ED DA 33 AB 61-96 6E 0C 5A D2 CD 2A DD|VIRTUAL SERVER|Refer to DOMS||
uknwsavix287.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 1F 87 B1 D2 74 E7-20 81 CB 15 AA 1D 8B 33|VIRTUAL SERVER|Refer to DOMS||
uknwsavix288.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A FA C5 97 A2 55 17-A9 E7 5C 0C B1 91 AB 29|VIRTUAL SERVER|Refer to DOMS||
uknwsavix291.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A DD 3A 0A 8F 53 C5-FE 86 A9 3A 4C 25 52 4B|VIRTUAL SERVER|Refer to DOMS||
uknwsavix292.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 25 BA 0F B6 70 8E-EF 63 0E CF D5 72 84 0E|VIRTUAL SERVER|Refer to DOMS||
uknwsavix293.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A A0 83 0F 91 BE 52-F8 B4 19 6B 9F 71 03 B0|VIRTUAL SERVER|Refer to DOMS||
uknwsavix294.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 6E 80 E3 6A DC 49-E9 0D 3B 1A C2 E2 0F CE|VIRTUAL SERVER|Refer to DOMS||
uknwsavix295.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 2A 89 CD 0D B9 CA-71 83 7C 59 97 8A 2E DE|VIRTUAL SERVER|Refer to DOMS||
uknwsavix296.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 27 BD 0A 81 CE C4-48 A9 F5 07 C1 FF B6 1B|VIRTUAL SERVER|Refer to DOMS||
uknwsavix297.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 7A 4F 91 35 BE 6D-A7 01 03 67 9E 98 7F 3D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix298.via.novonet||HP|VMware|2013-06-04 00:00:00|VMWARE-42 3A 48 4C BD 7D 38 C6-74 3A 90 DD 08 A2 8E D0|VIRTUAL SERVER|Refer to DOMS||
uknwsavix299.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 00 8E 2E 18 F6 5B-B9 1E D8 DE 6F 3C B8 B8|VIRTUAL SERVER|Refer to DOMS||
uknwsavix300.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 76 FC EF 8C DC 11-DD EC A3 F7 F7 3F 5F BB|VIRTUAL SERVER|Refer to DOMS||
uknwsavix301.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 88 05 BA 98 73 0F-E8 A6 73 3A A8 53 E4 7F|VIRTUAL SERVER|Refer to DOMS||
uknwsavix302.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 77 1F 54 CB ED 0F-48 E6 46 3B 1B 99 94 66|VIRTUAL SERVER|Refer to DOMS||
uknwsavix303.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 98 E8 FB E2 FB 52-4D F6 15 B1 8A 90 B9 3B|VIRTUAL SERVER|Refer to DOMS||
uknwsavix304.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A E0 1D 1E D8 9A 36-D6 84 8C 17 67 15 A5 23|VIRTUAL SERVER|Refer to DOMS||
uknwsavix305.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-56 4D 34 97 99 E4 83 1A-85 99 3B 72 77 FA 18 F8|VIRTUAL SERVER|Refer to DOMS||
uknwsavix306.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-56 4D D5 BB F4 F5 A2 8A-AD D0 3C 3E 5C 70 F9 42|VIRTUAL SERVER|Refer to DOMS||
uknwsavix307.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A F3 B0 4A FC A0 C2-1B 69 35 E9 CE 6A 4A 72|VIRTUAL SERVER|Refer to DOMS||
uknwsavix308.via.novonet||HP|VMware|2013-06-05 00:00:00|VMWARE-42 3A 3C C2 EF 68 64 75-2B AC A0 48 12 E3 B0 91|VIRTUAL SERVER|Refer to DOMS||
uknwsavix309.via.novonet||HP|VMware|2013-06-18 00:00:00|VMWARE-42 3A 63 A3 B3 7B BE B7-6A 46 C3 0B FF 0B 35 93|VIRTUAL SERVER|Refer to DOMS||
uknwsavix310.via.novonet||HP|VMware|2013-06-18 00:00:00|VMWARE-42 3A 00 3A DE 05 7E 85-BF 33 21 5F 03 9C EC 7D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix311.via.novonet||HP|VMware|2013-06-18 00:00:00|VMWARE-42 3A 26 30 A4 E9 5C 18-DD 92 30 08 77 EA 63 62|VIRTUAL SERVER|Refer to DOMS||
uknwsavix312.via.novonet||HP|VMware|2013-06-18 00:00:00|VMWARE-42 3A 4C D2 F8 75 9D FF-CC A3 32 F5 CB 22 9A 7F|VIRTUAL SERVER|Refer to DOMS||
uknwsavix313.via.novonet||HP|VMware|2013-07-26 00:00:00|VMWARE-42 3A 16 A3 C1 C0 1B F9-24 07 9C E7 17 F0 A1 44|VIRTUAL SERVER|Refer to DOMS||
uknwsavix314.via.novonet||HP|VMware|2013-07-26 00:00:00|VMWARE-42 3A EA C9 FF 92 81 46-EA 8F 4C 88 3A 13 C6 10|VIRTUAL SERVER|Refer to DOMS||
uknwsavix315.via.novonet||HP|VMware|2013-07-26 00:00:00|VMWARE-42 3A 41 AB FF A9 1B ED-CF 15 F3 5C 67 55 8C 76|VIRTUAL SERVER|Refer to DOMS||
uknwsavix316.via.novonet|||VMware||VMWARE-42 3A 3A 46 42 0E D5 5F-BC F4 67 D1 53 31 99 FC|VIRTUAL SERVER|Refer to DOMS||
uknwsavix317.via.novonet|||VMware||VMWARE-42 3A 30 F1 40 B8 8B EE-73 1B B2 74 03 75 E4 92|VIRTUAL SERVER|Refer to DOMS||
uknwsavix318.via.novonet|||VMware||VMWARE-42 3A C5 01 A9 67 7C 54-BD 51 34 9F 68 7A 3C 5B|VIRTUAL SERVER|Refer to DOMS||
uknwsavix319.via.novonet|||VMware||VMWARE-42 3A 83 EE F0 AF AC E6-70 C3 E4 11 5C 2E 1D 1C|VIRTUAL SERVER|Refer to DOMS||
uknwsavix320.via.novonet|||VMware||VMWARE-42 3A 3C 07 5E 7F BC E1-DB 7F 8B A0 40 FD 14 EE|VIRTUAL SERVER|Refer to DOMS||
uknwsavix321.via.novonet|||VMware||VMWARE-42 3A E8 F5 E1 A2 49 55-36 70 5D 35 0E 42 96 26|VIRTUAL SERVER|Refer to DOMS||
uknwsavix322.via.novonet|||VMware||VMWARE-42 3A 6E B9 1C F5 0B 5D-64 75 B9 91 41 71 19 2D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix323.via.novonet|||VMware||VMWARE-42 3A DC A9 4A 59 57 79-E3 BA 1C CB CA 74 9C 24|VIRTUAL SERVER|Refer to DOMS||
uknwsavix324.via.novonet|||VMware||VMWARE-42 3A 62 E6 29 C0 FC 13-FD 50 07 64 EC E7 71 42|VIRTUAL SERVER|Refer to DOMS||
uknwsavix325.via.novonet|||VMware||VMWARE-42 3A 68 F1 98 20 29 66-15 31 A8 DF 82 61 9A 0F|VIRTUAL SERVER|Refer to DOMS||
uknwsavix326.via.novonet|||VMware||VMWARE-42 3A D2 9F 69 4E 88 6D-BB 2C 5D B0 C6 39 98 56|VIRTUAL SERVER|Refer to DOMS||
uknwsavix327.via.novonet|||VMware||VMWARE-42 3A 24 46 CF 27 73 C8-23 71 9B 33 81 12 0F 46|VIRTUAL SERVER|Refer to DOMS||
uknwsavix328.via.novonet|||VMware||VMWARE-42 3A DB B8 CC F2 43 BA-4E 78 82 9F EB 37 9E 05|VIRTUAL SERVER|Refer to DOMS||
uknwsavix329.via.novonet|||VMware||VMWARE-42 3A 6B 9E BB 68 F3 FF-A3 D7 36 5D 05 8C 6D AB|VIRTUAL SERVER|Refer to DOMS||
uknwsavix330.via.novonet|||VMware||VMWARE-42 3A 57 35 44 DB E6 3B-BA DF E8 55 29 94 A0 87|VIRTUAL SERVER|Refer to DOMS||
uknwsavix331.via.novonet|||VMware||VMWARE-42 3A D5 67 B4 AA 3C 49-D7 97 47 0B 1B 96 C6 41|VIRTUAL SERVER|Refer to DOMS||
uknwsavix332.via.novonet|||VMware||VMWARE-42 3A 9D 19 79 AA A8 8E-6A E3 D7 52 BA C8 F5 6A|VIRTUAL SERVER|Refer to DOMS||
uknwsavix333.via.novonet|||VMware||VMWARE-42 3A 1D B6 F4 22 CA 24-D9 B1 49 6F CA 76 98 0A|VIRTUAL SERVER|Refer to DOMS||
uknwsavix334.via.novonet|||VMware||VMWARE-42 3A CF C6 1B DA 9C 5E-85 8A 1F 3F 0E FF F5 67|VIRTUAL SERVER|Refer to DOMS||
uknwsavix335.via.novonet|||VMware||VMWARE-42 3A D5 1E C9 7D E2 2C-B7 4E 68 D7 DF 82 46 E0|VIRTUAL SERVER|Refer to DOMS||
uknwsavix336.via.novonet|||VMware||VMWARE-42 3A 8A 2C E6 E7 BC E3-AB 3E 80 38 8F 3C 7F F3|VIRTUAL SERVER|Refer to DOMS||
uknwsavix337.via.novonet|||VMware||VMWARE-42 3A 3A E5 CF A3 8B 5C-26 4E E7 5F D1 77 2E 30|VIRTUAL SERVER|Refer to DOMS||
uknwsavix338.via.novonet|||VMware||VMWARE-42 3A 86 81 8D 4B E8 A1-17 1B 31 98 F4 0C FE 9E|VIRTUAL SERVER|Refer to DOMS||
uknwsavix339.via.novonet|||VMware||VMWARE-42 3A 32 B5 41 ED 7A DA-77 CE 7C F8 18 81 83 AB|VIRTUAL SERVER|Refer to DOMS||
uknwsavix342.via.novonet|||VMware||VMWARE-42 3A B4 8C 26 A4 05 F5-C7 4B 13 DA 36 32 87 F9|VIRTUAL SERVER|Refer to DOMS||
uknwsavix343.via.novonet|||VMware||VMWARE-42 3A 25 AB 0E 66 B4 26-09 88 AA B6 E8 49 E4 0E|VIRTUAL SERVER|Refer to DOMS||
uknwsavix344.via.novonet|||VMware||VMWARE-42 3A FC 80 54 3A 5E CC-3B 75 37 E1 67 ED DE 93|VIRTUAL SERVER|Refer to DOMS||
uknwsavix345.via.novonet|||VMware||VMWARE-42 3A 5B AF 33 E9 E8 E6-F2 8A 61 3B 8A 24 F9 4D|VIRTUAL SERVER|Refer to DOMS||
uknwsavix347.via.novonet||HP|||||Refer to DOMS||
uknwsavix600.via.novonet|CZJ05002L0|HP|Hewlett Packard|2012-12-04 00:00:00|CZJ05002L0|PROLIANT BL680C G5|Refer to DOMS|02FDFAAD|
uknwsavix601.via.novonet|CZJ05002KZ|HP|Hewlett Packard|2013-01-02 00:00:00|CZJ05002KZ|PROLIANT BL680C G5|Refer to DOMS|02FDFB41|
uknwsavix602.via.novonet|CZJ05001Z3|HP|Hewlett Packard|2013-01-18 00:00:00|CZJ05001Z3|PROLIANT BL460C G6|Refer to DOMS|02FDFA9D|
uknwsavix603.via.novonet|CZJ05001ZF|HP|Hewlett Packard|2013-01-22 00:00:00|CZJ05001ZF|PROLIANT BL460C G6|Refer to DOMS|02FDFAEB|
uknwshpss002.via.novonet|SGH319VBVA|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBVA|C5500|Row 4 Rack 2||
uknwshpss003.via.novonet|SGH323WVY1|HP|Hewlett Packard|2013-07-23 00:00:00|SGH323WVY1|C5500|Row 4 Rack 2||
uknwshpss004.via.novonet|SGH319VBVL|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBVL|C5500|Row 4 Rack 2||
uknwshpss005.via.novonet|SGH319VBV6|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBV6|C5500|Row 4 Rack 2||
uknwshpss006.via.novonet|SGH319VBV9|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBV9|C5500|Row 4 Rack 2||
uknwshpss007.via.novonet|SGH319VBVR|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBVR|C5500|Row 4 Rack 2||
uknwshpss008.via.novonet|SGH323WVY4|HP|Hewlett Packard|2013-07-23 00:00:00|SGH323WVY4|C5500|Row 4 Rack 2||
uknwshpss009.via.novonet|SGH319VBV5|HP|Hewlett Packard|2013-07-23 00:00:00|SGH319VBV5|C5500|Row 4 Rack 2||
uknwsow010.via.novonet|3838015|HP|Hewlett Packard|2011-01-10 00:00:00|GB8006JKRB|PROLIANT DL380 G6|Refer to DOMS|02F0F750|
uknwsow011.via.novonet|CZ20289DGR|HP|Hewlett Packard|2011-01-10 00:00:00|CZ20289DGR|PROLIANT DL380 G6|Refer to DOMS|02F0F796|
uknwsow012.via.novonet|CZ20289DGN|HP|Hewlett Packard|2011-07-04 00:00:00|CZ20289DGN|PROLIANT DL380 G6|Refer to DOMS|02F0F7A0|
uknwsvuaa001.via.novonet||HP|VMware|2012-10-25 00:00:00|VMWARE-42 3A 58 2B 39 96 C9 DA-28 DA 31 B2 86 A5 24 66|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa002.via.novonet||HP|VMware|2012-10-25 00:00:00|VMWARE-42 3A 80 78 90 1A FA FB-76 8D 13 47 DE 57 4D 69|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa003.via.novonet||HP|VMware|2012-10-25 00:00:00|VMWARE-42 3A F8 C2 03 D1 B4 59-B6 F8 09 69 51 99 70 01|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa004.via.novonet||HP|VMware|2013-01-10 00:00:00|VMWARE-42 3A B9 9F 23 62 3B CF-62 B7 F0 8A 06 0F D6 AA|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa005.via.novonet||HP|VMware|2013-01-11 00:00:00|VMWARE-42 3A 87 B0 34 31 FD 1F-26 04 F8 14 FE DB 11 19|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa006.via.novonet||HP|VMware|2013-02-07 00:00:00|VMWARE-42 3A C7 2D BF 90 0A 96-39 DD 52 0F AC 7E A3 76|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa007.via.novonet||HP|VMware|2013-02-07 00:00:00|VMWARE-42 3A 48 67 B7 4B 35 D8-B3 69 34 8C 57 11 66 A0|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa008.via.novonet||HP|VMware|2013-02-12 00:00:00|VMWARE-42 3A 17 DC 11 D1 1A AA-9B 2F 70 16 29 F5 97 E1|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa009.via.novonet||HP|VMware|2013-03-12 00:00:00|VMWARE-42 3A A4 63 05 B9 45 B7-84 B9 7A D6 50 7D 4C 10|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa010.via.novonet||HP|VMware|2013-04-03 00:00:00|VMWARE-42 3A A8 5A F0 B5 B7 05-74 F9 F9 9E 73 AB 10 9E|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa011.via.novonet||HP|VMware|2013-04-03 00:00:00|VMWARE-42 3A 93 35 8A 49 05 B2-F1 31 61 65 1E 46 2A F7|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa012.via.novonet||HP|VMware|2010-06-23 00:00:00|VMWARE-42 3A 37 71 7E B6 D9 94-AC F3 38 8A 79 35 7E 1B|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa013.via.novonet||HP|VMware|2010-07-07 00:00:00|VMWARE-42 3A EC 67 2A 39 58 98-9A 23 34 09 CD 82 B6 FD|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa014.via.novonet||HP|VMware|2010-09-03 00:00:00|VMWARE-50 29 97 64 44 55 B1 1C-7E 69 2A 85 43 5A B3 23|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa015.via.novonet||HP|VMware|2010-09-09 00:00:00|VMWARE-50 29 1B 9F 2B A9 EC 5C-41 81 2F 81 DA 91 68 99|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa017.via.novonet||HP|VMware|2010-07-21 00:00:00|VMWARE-42 3A 61 DE 5B 37 1F 16-6F 6B F1 98 28 51 65 AE|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa020.via.novonet||HP|VMware|2010-04-16 00:00:00|VMWARE-42 3A 55 CD 21 86 EF 67-07 A1 4A 43 0B 8F AF C1|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa023.via.novonet||HP|VMware|2010-09-07 00:00:00|VMWARE-50 29 5F FC 32 D8 02 13-59 DB 87 EC EB 39 99 61|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa024.via.novonet||HP|VMware|2010-05-21 00:00:00|VMWARE-50 29 E4 67 2A B4 AE F1-55 3B 75 C9 88 C4 FE 5C|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa025.via.novonet||HP|VMware|2010-05-21 00:00:00|VMWARE-50 29 51 D4 5C 18 21 EB-14 FB 32 D0 73 00 CF 42|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa027.ecs.com||HP|VMware|2010-05-21 00:00:00|VMWARE-42 3A 27 79 62 BE 5D 59-B4 16 07 52 0C BE 03 7F|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa028.via.novonet||HP|VMware|2010-09-27 00:00:00|VMWARE-50 29 AA E3 F5 8B 8C AA-E3 3A C9 F0 60 9C A3 02|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa029.via.novonet||HP|VMware|2010-09-27 00:00:00|VMWARE-50 29 0B F3 1E 61 60 0D-3B 0D B3 85 0C F5 13 B7|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa030.via.novonet||HP|VMware|2010-10-07 00:00:00|VMWARE-50 29 D6 02 D1 B9 35 56-B6 B3 79 8C 44 AD 7A 5D|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa040.via.novonet||HP|VMware|2010-07-23 00:00:00|VMWARE-42 3A B3 B1 96 79 66 D6-2A 2A B8 E1 99 16 00 3D|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa041.via.novonet||HP|VMware|2010-08-02 00:00:00|VMWARE-42 3A 68 21 E0 C8 2E 1B-68 65 B9 E9 91 83 6A 57|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa042.via.novonet||HP|VMware|2010-08-02 00:00:00|VMWARE-42 3A 66 E6 0C 66 04 81-B4 83 AB 82 74 76 1C 02|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa043.via.novonet||HP|VMware|2010-08-02 00:00:00|VMWARE-42 3A 66 65 1D 67 E4 1A-DC F6 EB F7 63 39 D1 59|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa044.via.novonet||HP|VMware|2010-08-02 00:00:00|VMWARE-42 3A 08 D2 E6 1F 8D 04-02 81 F7 A2 6F 81 08 59|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa045.via.novonet||HP|VMware|2010-08-17 00:00:00|VMWARE-50 29 CD FB F5 AE 29 90-A5 A4 D2 2E A5 E6 8D 24|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa046.via.novonet||HP|VMware|2010-08-02 00:00:00|VMWARE-50 29 74 08 78 E3 7F C4-74 81 04 AE FF B4 CF 47|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa047.via.novonet||HP|VMware|2010-08-18 00:00:00|VMWARE-50 29 15 20 EF EA F1 94-DC 00 23 B6 2B 13 B1 DB|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa049.via.novonet||HP|VMware|2010-09-29 00:00:00|VMWARE-50 29 0D 60 09 28 74 28-2A 68 9C 9B 76 51 1F 72|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa06.via.novonet|SV001979|HP||2008-10-17 00:00:00|99CX292||Refer to DOMS|02F1208A|
uknwsvuaa060.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A A5 FB 6F AC 7D F1-A8 E7 14 44 7A D6 D0 CD|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa061.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A C3 02 0D 7B 42 12-01 10 DF D7 B4 15 13 62|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa062.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A 82 5A 73 A7 F7 90-35 A1 4F 95 C5 EB 59 36|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa063.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A 44 30 AE 58 51 27-AE 18 53 57 6F 8C 59 23|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa064.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A 22 15 EE 03 4A B6-3D 86 C1 55 65 93 46 85|VIRTUAL SERVER|Refer to DOMS||
uknwsvuaa065.ecs.com||HP|VMware|2010-09-28 00:00:00|VMWARE-42 3A FC 6B C4 8C 75 3D-72 32 FB 0F CC 32 D3 B3|VIRTUAL SERVER|Refer to DOMS||
